record_id,Buyer.County of Origin,Buyer.Full Name,Buyer.Origin,Buyer.State of Origin,Seller.County of Origin,Seller.Full Name,Seller.Origin,Seller.State of Origin,Slave.Age,Slave.Gender,Slave.Name,Slave.Skin Color,Transaction.Date,Transaction.Number of Adult Slaves,Transaction.Number of Child Slaves,Transaction.Number of Total Slaves Purchased,Transaction.Sale Details.Discount Rate,Transaction.Sale Details.Payment Method,Transaction.Sale Details.Predicted Interest Rate,Transaction.Sale Details.Price,Transaction.Sale Details.Prices Listed
1797,New Orleans,Francois Bazille Fernandez,"New Orleans, LA",LA,New Orleans,Aimee Gilbert,"New Orleans, LA",LA,27,F,Marie/ Marianne,Griff,2/9/1858,1,3,4,0.00602698,Cash,0.07477,1800,1
1798,New Orleans,David Resolve Godwin,"New Orleans, LA",LA,Anderson,George B. Campbell,"Anderson, TX",TX,32,M,Allen,Negro,1/30/1858,1,0,1,0.00602698,Cash,0.07477,700,1
1799,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,Unknown,George Thomas Williams,"Unknown, Unknown",Unknown,21,M,Gustave,Negro,2/8/1858,1,0,1,0.00602698,Cash,0.07477,800,1
1800,New Orleans,John Raquet Clay,"New Orleans, LA",LA,New Orleans,Miss Camprancy,"New Orleans, LA",LA,29,F,Francoise,Griff,2/11/1858,1,0,1,0.00602698,Cash,0.07477,1200,1
1801,Avoyelles ,Zelien Gautier,"Avoyelles , LA",LA,Richmond,Jeremiah Smith,"Richmond, VA",VA,20,F,Julia,Negro,2/11/1858,1,1,2,0.00602698,Cash,0.07477,1125,1
1802,Plaquemines,Joseph Camille Bayhi,"Plaquemines, LA",LA,New Orleans,John Cartwright Cook,"New Orleans, LA",LA,22,F,Mathilda,Copper,2/12/1858,1,0,1,0.00602698,Cash,0.07477,1150,1
1803,New Orleans,Louisa Ballejo,"New Orleans, LA",LA,New Orleans,Theodule Bienvenu,"New Orleans, LA",LA,55,F,Pheby,Negro,2/13/1858,1,0,1,0.00602698,Cash,0.07477,250,1
1804,New Orleans,Phillip Rotchford,"New Orleans, LA",LA,New Orleans,Henry Johnson,"New Orleans, LA",LA,20,F,Jane,Negro,2/8/1858,1,0,1,0.00602698,Cash,0.07477,1200,1
1805,Orleans,Hippolyte Fortier,"Orleans, LA",LA,Orleans,Henry Andre Fortier,"Orleans, LA",LA,50,M,Richmond,Negro,2/8/1858,10,0,10,0.00602698,Cash,0.07477,10000,1
1806,New Orleans,Wiley J. Martin,"New Orleans, LA",LA,Unknown,John W. Williams,"Unknown, Unknown",Unknown,39,F,Emma,Unknown,1/8/1858,1,0,1,0.00602698,Cash,0.07477,385,1
1807,Terrebonne ,William A. Shaffer,"Terrebonne , LA",LA,Port Hudson,Randolph Chick,"Port Hudson, LA",LA,26,F,Lucinda,Dark Griff,2/12/1858,1,0,1,0.00602698,Cash,0.07477,975,1
1808,New Orleans,John Caldwell Jr.,"New Orleans, LA",LA,Holmes,David L. James,"Holmes, MS",MS,20,F,Sarah,Negro,2/13/1858,1,1,2,0.00602698,Cash,0.07477,575,1
1809,New Orleans,Angel Xiques,"New Orleans, LA",LA,New Orleans,Francis Anderson Boyle,"New Orleans, LA",LA,32,M,Henry Bell,Dark Griff,2/12/1858,1,0,1,0.00602698,Cash,0.07477,1100,1
1810,New Orleans,David Resolve Godwin,"New Orleans, LA",LA,New Orleans,Genevieve Ballix,"New Orleans, LA",LA,25,F,Mathilde,Mulatto,2/15/1858,1,0,1,0.00602698,Cash,0.07477,500,1
1811,New Orleans,Virginie Conand,"New Orleans, LA",LA,New Orleans,Thomas  Hasam,"New Orleans, LA",LA,46,F,Victoire,Negro,2/16/1858,1,0,1,0.00602698,Cash,0.07477,225,1
1812,New Orleans,Mary Elizabeth Cowand,"New Orleans, LA",LA,New Orleans,John Paul Barbot,"New Orleans, LA",LA,15,F,Catherine,Negro,2/12/1858,1,0,1,0.00602698,Cash,0.07477,850,1
1813,DeSoto,Jasper McMillan,"DeSoto, LA",LA,Jackson,Ann E. Robinson,"Jackson, FL",FL,22,M,Derry,Negro,2/15/1858,1,0,1,0.00602698,Cash,0.07477,1300,1
1814,New Orleans,Jacob Henry Langsfield,"New Orleans, LA",LA,St. Tammany ,Sarah A. Genge,"St. Tammany , LA",LA,35,F,Maria,Negro,2/17/1858,1,0,1,0.00602698,Cash,0.07477,600,1
1815,Union ,William Cole,"Union , AR",AR,Spalding,Josiah Young Allen,"Spalding, GA",GA,14,F,Mathilda,Negro,2/17/1858,1,0,1,0.00602698,Cash,0.07477,1050,1
1816,New Orleans,Claude Frederick Avet,"New Orleans, LA",LA,Newton,Thomas H. Anderson,"Newton, GA",GA,23,M,George,Negro,2/16/1858,1,0,1,0.00602698,Cash,0.07477,1275,1
1817,New Orleans,James Claugh,"New Orleans, LA",LA,Marshall,Richard Hill Parham,"Marshall, MS",MS,24,F,Rose,Negro,2/16/1858,1,1,2,0.00602698,Cash,0.07477,1337.5,1
1818,East Baton Rouge,Joseph Alexander Nettles,"East Baton Rouge, LA",LA,New Orleans,Walter Lewis Campbell,"New Orleans, LA",LA,22,M,Jack Cony,Unknown,2/16/1858,2,0,2,0.00602698,Cash,0.07477,1300,2
1819,New Orleans,John B. Womack,"New Orleans, LA",LA,New Orleans,Marguerite Anais Deneufbourg,"New Orleans, LA",LA,16,F,Catharine,Negro,2/17/1858,1,0,1,0.00602698,Cash,0.07477,875,1
1820,DeSoto,Andrew J. Fortson,"DeSoto, LA",LA,Independence,Joseph Richard Hardy Porter,"Independence, MO",MO,24,M,Bill,Negro,2/18/1858,1,0,1,0.00602698,Cash,0.07477,1250,1
1821,New Orleans,Cora W. Hopkins,"New Orleans, LA",LA,New Orleans,Auguste P. Willoz,"New Orleans, LA",LA,34,F,Martha,Griff,2/19/1858,1,2,3,0.00602698,Cash,0.07477,1500,1
1822,New Orleans,Emily A. Smith,"New Orleans, LA",LA,New Orleans,Anna Zeliska Presas,"New Orleans, LA",LA,36,F,Jane/ Mary Jane,Negro,2/12/1858,1,2,3,0.00602698,Cash,0.07477,1200,1
1823,St. Landry ,Celeste Lastrope,"St. Landry , LA",LA,New Orleans,Eliza Basilique,"New Orleans, LA",LA,33,F,Mathilda,Negro,2/19/1858,1,0,1,0.00602698,Cash,0.07477,900,1
1824,New Orleans,Mary Lee,"New Orleans, LA",LA,New Orleans,James McCarey,"New Orleans, LA",LA,35,F,Maria,Negro,2/19/1858,1,0,1,0.00602698,Cash,0.07477,790,1
1825,New Orleans,Harriet Maria Comes,"New Orleans, LA",LA,New Orleans,Edward Lynch,"New Orleans, LA",LA,43,F,Betsey,Negro,2/20/1858,1,0,1,0.00602698,Cash,0.07477,500,1
1826,New Orleans,David Resolve Godwin,"New Orleans, LA",LA,New Orleans,Virginia C. Alexander,"New Orleans, LA",LA,33,F,Milly,Negro,2/20/1858,1,0,1,0.00602698,Cash,0.07477,800,1
1827,St. Louis,"Newman, Oby Robirds","St. Louis, MO",MO,New Orleans,Jacob Van Wickle,"New Orleans, LA",LA,38,M,Jonas,Negro,2/19/1858,1,0,1,0.00602698,"Exchange, Cash",0.07477,1000,1
1828,New Orleans,Jacob Van Winckle,"New Orleans, LA",LA,St. Louis,"Newman, Oby Robirds","St. Louis, MO",MO,37,M,Tom Scott,Negro,2/19/1858,1,0,1,0.00602698,"Exchange, Cash",0.07477,1600,1
1829,New Orleans,Anna Elisa Hozey,"New Orleans, LA",LA,Augusta,Nelson Clement Trowbridge,"Augusta, GA",GA,30,F,Angeline,Negro,2/20/1858,1,0,1,0.00602698,Cash,0.07477,925,1
1830,Iberville ,Genevieve Belly,"Iberville , LA",LA,New Orleans,Thomas E. Mathews,"New Orleans, LA",LA,20,M,Ned,Negro,2/19/1858,5,0,5,0.00602698,Cash,0.07477,1360,5
1831,Jefferson ,Louis Delery,"Jefferson , LA",LA,Rapides ,John Holmes Sullivan,"Rapides , LA",LA,28,F,Julia,Mulatto,2/20/1858,1,0,1,0.00602698,Cash,0.07477,800,1
1832,Orleans,Morgan Robert Hughes,"Orleans, LA",LA,Orleans,Casimir Lacoste,"Orleans, LA",LA,18,M,Alfred,Negro,2/24/1858,1,0,1,0.00587886,Cash and Credit,0.07287264,1000,1
1833,St. Mary ,Joseph Theobald Hawkins,"St. Mary , LA",LA,Lafayette,Honore Beraud,"Lafayette, LA",LA,16,F,Frosine,Negro,2/23/1858,2,0,2,0.00602698,Cash,0.07477,1000,2
1834,Plaquemines,Charles A. Reggio,"Plaquemines, LA",LA,New Orleans,Jonathan Means Wilson,"New Orleans, LA",LA,19,M,Edmund Burke,Negro,1/29/1858,1,0,1,0.00602698,Exchange,0.07477,1250,1
1835,New Orleans,Jonathan Means Wilson,"New Orleans, LA",LA,Plaquemines,Charles Antoine Reggio,"Plaquemines, LA",LA,18,M,John Dorris,Negro,1/29/1858,1,0,1,0.00602698,Exchange,0.07477,1250,1
1836,Jefferson ,Charles B. New,"Jefferson , MS",MS,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,27,M,Robert,Negro,2/17/1858,1,0,1,0.00602698,Cash,0.07477,1700,1
1837,Unknown,John Burnside,"Unknown, Unknown",Unknown,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,22,M,Anthony Murray,Unknown,2/23/1858,24,2,26,0.00602698,Cash,0.07477,1400,24
1838,Jefferson ,Edward Gardere,"Jefferson , LA",LA,Orleans,Casimir Lacoste,"Orleans, LA",LA,20,M,Edouard,Negro,2/25/1858,1,0,1,0.00587886,Cash and Credit,0.07287264,1595,1
1839,St. James,"Florent, Septime Fortier","St. James, LA",LA,Orleans,Casimir Lacoste,"Orleans, LA",LA,53,M,Big Tom,Negro,2/25/1858,1,0,1,0.00602698,Cash,0.07477,350,1
1840,New Orleans,Charles Etienne Lambert,"New Orleans, LA",LA,New Orleans,Joseph Benedic,"New Orleans, LA",LA,29,F,Delphine,Negro,2/25/1858,1,1,2,0.00602698,Cash,0.07477,1400,1
1841,Unknown,Charlotte Emma Lacoste,"Unknown, Unknown",Unknown,Orleans,Casimir Lacoste,"Orleans, Unknown",Unknown,26,F,Ketty,Negro,2/26/1858,1,1,2,0.00587886,Cash and Credit,0.07287264,650,1
1842,Unknown,D. H. Marks & Co. Unknown,"Unknown, Unknown",Unknown,Camden,N.N. Rollings & Co. Unknown,"Camden, AR",AR,27,M,Isaac,Unknown,2/26/1858,3,0,3,0.00602698,Cash,0.07477,3087.5,1
1843,St. Mary ,William Frederick Weeks,"St. Mary , LA",LA,New Orleans,Jonathan Means Wilson,"New Orleans, LA",LA,22,M,David Handy,Negro,2/25/1858,6,0,6,0.00602698,Cash,0.07477,1375,6
1844,Assumption ,Celestine Dalferes,"Assumption , LA",LA,Pointe Coupee,Joseph Francois Lapice,"Pointe Coupee, LA",LA,18,F,Helen,Yellow,2/19/1858,1,0,1,0.006202525,Credit,0.07702264,1100,1
1845,Chicot ,James D. Clanton,"Chicot , AR",AR,Carroll ,John B. Knighton,"Carroll , LA",LA,27,F,Louisa,Griff,2/25/1858,1,4,5,0.00602698,Cash,0.07477,2400,1
1846,New Orleans,Charles Birkle,"New Orleans, LA",LA,New Orleans ,John Chew,"New Orleans , LA",LA,40,F,Rosalie,Negro,2/26/1858,1,1,2,0.00602698,Cash,0.07477,1350,1
1847,New Orleans,Andre Dotremont Doriocourt,"New Orleans, LA",LA,Orleans,Casimir Lacoste,"Orleans, LA",LA,38,F,Louise ,Negro,2/27/1858,1,1,2,0.00587886,Cash and Credit,0.07287264,700,1
1848,New Orleans,Mary Ann Alonzo,"New Orleans, LA",LA,New Orleans ,Lionel C. Levy,"New Orleans , LA",LA,29,F,Elizabeth,Griff,2/17/1858,1,0,1,0.00602698,Cash,0.07477,1020,1
1849,Avoyelles,Celeste Couvillion,"Avoyelles, LA",LA,Richmond,Jeremiah Smith,"Richmond, VA",VA,30,F,Caroline,Negro,2/27/1858,2,0,2,0.00602698,Cash,0.07477,1125,2
1850,New Orleans ,John B. Womack,"New Orleans , LA",LA,Indianola,Auguste Fromme,"Indianola, TX",TX,14,F,Margaret,Negro,2/26/1858,1,0,1,0.00602698,Cash,0.07477,750,1
1851,New Orleans ,Julie Pamela Mary,"New Orleans , LA",LA,New Orleans,Eugene Augustus Wilson,"New Orleans, LA",LA,51,F,Milly/ Nelly,Negro,2/27/1858,1,0,1,0.00602698,Cash,0.07477,375,1
1852,New Orleans ,Benjamin S. Harrison,"New Orleans , LA",LA,Jefferson,James L. Ficklen,"Jefferson, KY",KY,27,F,Simon,Negro,2/17/1858,3,0,3,0.006114795,Credit,0.07589632,1150,3
1853,Polk ,Martha Creswell,"Polk , TX",TX,New Orleans,David Resolve Godwin,"New Orleans, LA",LA,19,F,Eloise,Negro,3/1/1858,1,0,1,0.00602698,Cash,0.07477,975,1
1854,Tensas ,Samuel Posthlewaite Duncan,"Tensas , LA",LA,Richmond,Jeremiah Smith,"Richmond, VA",VA,30,M,Jim,Negro,3/1/1858,1,0,1,0.00602698,Cash,0.07477,1300,1
1855,New Orleans,Joseph Hernandez,"New Orleans, LA",LA,New Orleans,Chrysastome Lipinski,"New Orleans, LA",LA,21,M,Estevan,Negro,3/2/1858,1,0,1,0.00602698,Cash,0.07477,1500,1
1856,Unknown,Joseph A. Cassot,"Unknown, Unknown",Unknown,New Orleans,Jonathan Means Wilson,"New Orleans, LA",LA,16,M,Alfert Williams,Unknown,5/8/1853,1,0,1,0.00602698,Cash,0.07477,1075,1
1857,Concordia,Robert D. Percy,"Concordia, LA",LA,Macon ,Thomas Williams,"Macon , AL",AL,30,M,Westley,Mulatto,3/1/1858,1,0,1,0.00602698,Cash,0.07477,2000,1
1858,Catahoula ,Burrel E. Johnson,"Catahoula , LA",LA,New Orleans,William Jackson Pearce,"New Orleans, LA",LA,21,F,Rachel,Negro,3/3/1858,1,1,2,0.00602698,Cash,0.07477,1400,1
1859,Orleans,Antoine Bellegarde Casimir Lacoste,"Orleans, LA",LA,New Orleans,Charles Ramos,"New Orleans, LA",LA,30,F,Elise,Negro,3/3/1858,5,0,5,0.00587886,Cash and Credit,0.07287264,1091.66,5
1860,New Orleans,John C. Stewart,"New Orleans, LA",LA,New Orleans,William T. Richards,"New Orleans, LA",LA,35,M,Stepney,Negro,3/2/1858,1,0,1,0.006202525,Credit,0.07702264,750,1
1861,New Orleans,Peter Tierman,"New Orleans, LA",LA,New Orleans,James Levi,"New Orleans, LA",LA,40,F,Rose Ann,Dark Griff,3/2/1858,1,0,1,0.00602698,Cash,0.07477,1000,1
1862,New Orleans,Moses Eastman,"New Orleans, LA",LA,New Orleans,Marie Louise Morgan,"New Orleans, LA",LA,20,M,Robert/ Bob,Negro,5/1/1852,1,0,1,0.00602698,Cash,0.07477,900,1
1863,St. Landry,John Joseph Morgan,"St. Landry, LA",LA,New Orleans,Moses Eastman,"New Orleans, LA",LA,26,M,Robert/ Bob,Negro,2/23/1858,1,0,1,0.006173291,Credit,0.0766472,1400,1
1864,Iberville ,Auguste Livert Jr.,"Iberville , LA",LA,Pointe Coupee,Joseph Francois Lapice,"Pointe Coupee, LA",LA,26,F,Jane Natt,Dark Griff,3/3/1858,1,1,2,0.00602698,Cash,0.07477,1275,1
1865,New Orleans,Joseph Theodore Duvert,"New Orleans, LA",LA,New Orleans,Joseph Bowling,"New Orleans, LA",LA,45,F,Louisa,Negro,3/4/1858,1,0,1,0.00602698,Cash,0.07477,300,1
1866,New Orleans,Numa Virginie,"New Orleans, LA",LA,New Orleans,Virginie Conand,"New Orleans, LA",LA,46,F,Victoire,Negro,2/17/1858,1,0,1,0.00602698,Cash,0.07477,450,1
1867,New Orleans,John Thurlow,"New Orleans, LA",LA,New Orleans,Edward Slevin,"New Orleans, LA",LA,47,F,Elizabeth,Griff,3/5/1858,1,0,1,0.00602698,Cash,0.07477,300,1
1868,New Orleans,Sarah Brockstone,"New Orleans, LA",LA,New Orleans,Isaac Bloom,"New Orleans, LA",LA,30,M,Wiliam,Negro,2/26/1858,1,0,1,0.005746766,Cash and Credit,0.07118316,350,1
1869,Jefferson ,Charles B. New,"Jefferson , MS",MS,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,18,F,Barbara,Unknown,3/6/1858,3,0,3,0.00602698,Cash,0.07477,1100,3
1870,Unknown,"Ernest, Ernestine, Emma Wiltz, Wiltz, Sanchez","Unknown, Unknown",Unknown,"New Orleans, Jefferson, New Orleans, New Orleans","Joseph, Armand, Pierre Sidney, Ermantine Garnier, Sanchez, Sanchez, Sanchez","New Orleans, Jefferson, New Orleans, New Orleans, LA",LA,25,M,Jules,Mulatto,2/24/1858,1,0,1,0.00602698,Cash,0.07477,1200,1
1871,New Orleans,Oscar Liveaudais,"New Orleans, LA",LA,"New Orleans, Jefferson, New Orleans, New Orleans","Joseph, Armand, Pierre Sidney, Ermantine, Ernest, Ernestine Garnier, Sanchez, Sanchez, Sanchez, Wiltz, Wiltz","New Orleans, Jefferson, New Orleans, New Orleans, LA",LA,23,M,Leonard,Mulatto,2/24/1858,1,0,1,0.00583485,Cash and Credit,0.07230948,1000,1
1872,New Orleans,Logan McKnight,"New Orleans, LA",LA,New Orleans,Edward Davis,"New Orleans, LA",LA,38,F,Louisa,Mulatto,3/8/1858,1,1,2,0.00602698,Cash,0.07477,1200,1
1873,Morehouse ,Andrew A. H. Knox,"Morehouse , LA",LA,St. Louis,Anthony Weisemann,"St. Louis, MO",MO,23,M,Elick,Negro,3/6/1858,2,0,2,0.00602698,Cash,0.07477,1300,2
1874,New Orleans,Catherine Stewart,"New Orleans, LA",LA,New Orleans,Ernest Etienne Mougin,"New Orleans, LA",LA,35,F,Rachel,Negro,3/6/1858,1,0,1,0.005746766,Cash and Credit,0.07118316,775,1
1875,Jefferson ,Paul Mouchon,"Jefferson , LA",LA,New Orleans,Joseph Gutierrez,"New Orleans, LA",LA,43,F,Manette,Negro,3/6/1858,1,0,1,0.00602698,Cash,0.07477,360,1
1876,New Orleans,Noel Bacchus,"New Orleans, LA",LA,New Orleans,Hippolyte Griffon,"New Orleans, LA",LA,0.75,F,Zulma,Negro,3/9/1858,1,0,1,0.00602698,Cash,0.07477,100,1
1877,New Orleans,Paul Lieutaud,"New Orleans, LA",LA,New Orleans,Clementine Bonseigneur,"New Orleans, LA",LA,11,F,Evelina,Mulatto,3/8/1858,1,0,1,0.00602698,Cash,0.07477,225,1
1878,New Orleans,Robert Wesley Bullard,"New Orleans, LA",LA,New Orleans,William T. Richards,"New Orleans, LA",LA,17,F,Cecilia,Negro,3/8/1858,1,0,1,0.00602698,Cash,0.07477,980,1
1879,Terrebonne ,Robert R. Barrow,"Terrebonne , LA",LA,New Orleans,Clara Vignier,"New Orleans, LA",LA,38,F,Nelly,Negro,3/3/1858,1,1,2,0.00602698,Cash,0.07477,900,1
1880,New Orleans,Marie Laure Poupin,"New Orleans, LA",LA,New Orleans,Charles Pitts,"New Orleans, LA",LA,15,F,Josephine,Mulatto,3/6/1858,1,0,1,0.00583485,Cash and Credit,0.07230948,1200,1
1881,New Orleans,Charles Hyllested,"New Orleans, LA",LA,New Orleans,Amelie Belly,"New Orleans, LA",LA,25,F,Mary Ann Conrey,Griff,3/12/1858,1,0,1,0.00602698,Cash,0.07477,1100,1
1882,New Orleans,William Jackson Pearce,"New Orleans, LA",LA,Wilcox ,James T. Calley,"Wilcox , AL",AL,20,F,Mary,Negro,3/11/1858,1,0,1,0.00602698,Cash,0.07477,850,1
1883,New Orleans,Levi Chapman,"New Orleans, LA",LA,New Orleans,Jean Goule,"New Orleans, LA",LA,39,F,Marguerite,Griff,3/11/1858,1,0,1,0.00602698,Cash,0.07477,300,1
1884,New Orleans,Elijah Taylor,"New Orleans, LA",LA,New Orleans,Sumpter Turner,"New Orleans, LA",LA,38,F,Matilda,Mulatto,3/8/1858,1,0,1,0.005864192,Cash and Credit,0.07268492,600,1
1885,New Orleans,Claude Dolbeau,"New Orleans, LA",LA,New Orleans,Marie Laure Delille,"New Orleans, LA",LA,36,F,Charlotte Platter,Negro,3/13/1858,1,0,1,0.00602698,Cash,0.07477,200,1
1886,New Orleans,Aaron Lehman,"New Orleans, LA",LA,New Orleans,Maurice Scooler,"New Orleans, LA",LA,31,F,Philis,Negro,2/18/1858,1,2,3,0.00602698,Cash,0.07477,1450,1
1887,Terrebonne ,Robert R. Barrow,"Terrebonne , LA",LA,Unknown,Charles Montague,"Unknown, SC",SC,39,M,Soloman,Black,3/11/1858,16,0,16,0.006202525,Credit,0.07702264,11350,1
1888,New Orleans,Norman Whitney,"New Orleans, LA",LA,New Orleans,Elizabeth A. McCullum,"New Orleans, LA",LA,25,F,Ellen,Negro,3/13/1858,1,2,3,0.00602698,Cash,0.07477,525,1
1889,New Orleans,John G. McLean,"New Orleans, LA",LA,Shreveport,Isaac Levy,"Shreveport, LA",LA,15,F,Mary Frances,Mulatto,3/13/1858,1,0,1,0.00602698,Cash,0.07477,875,1
1890,New Orleans,Julia A. Sexias,"New Orleans, LA",LA,Hopkinsville,George Western,"Hopkinsville, KY",KY,30,M,Frederic,Negro,1/4/1854,1,0,1,0.00602698,Cash,0.07477,1000,1
1891,Poinsett ,David Fitzpatrick,"Poinsett , AR",AR,New Orleans,Celina Delpugete,"New Orleans, LA",LA,21,F,Aspasie,Mulatto,3/15/1858,1,0,1,0.00602698,Cash,0.07477,825,1
1892,Assumption ,"Claude Frederick, Evariste Avet, Hebert","Assumption , LA",LA,Natchitoches ,Marin Calvers Brosset,"Natchitoches , LA",LA,29,F,Mary,Negro,3/13/1858,1,0,1,0.00602698,Cash,0.07477,600,1
1893,Orleans,Pierre Lacoste,"Orleans, LA",LA,Orleans,Casimir Lacoste,"Orleans, LA",LA,35,F,Cecile,Negro,3/15/1858,1,0,1,0.00602698,Cash,0.07477,200,1
1894,New Orleans,Mary Ann Cornish,"New Orleans, LA",LA,New Orleans,William H. King,"New Orleans, LA",LA,14,M,Charles,Negro,3/15/1858,1,0,1,0.00602698,Cash,0.07477,900,1
1895,St. Helena ,Sarah Kemp,"St. Helena , LA",LA,Fulton ,Robert Wesley Bullard,"Fulton , GA",GA,23,M,Nelson,Negro,3/15/1858,1,0,1,0.00602698,Cash,0.07477,1600,1
1896,New Orleans,John H. Ermon,"New Orleans, LA",LA,Jefferson,Marcelin Sicard,"Jefferson, LA",LA,32,M,Jean,Negro,3/15/1858,2,0,2,0.00587886,Cash and Credit,0.07287264,1150,2
1897,New Orleans,Charles Job,"New Orleans, LA",LA,Paris,Charles Meteye,"Paris, France",France,38,F,Cidalize,Negro,3/15/1858,1,0,1,0.00602698,Cash,0.07477,450,1
1898,Carroll,Mary Ellen Shropshire,"Carroll, LA",LA,New Orleans,Micajah Harris Jr.,"New Orleans, LA",LA,12,F,Louisa,Negro,3/13/1858,1,0,1,0.00602698,Donation,0.07477,0,1
1899,New Orleans,Henry A. Lesassier,"New Orleans, LA",LA,New Orleans,Joseph Bruin,"New Orleans, LA",LA,16,F,Sarah Jackson,Negro,3/15/1858,1,0,1,0.00602698,Cash,0.07477,1150,1
1900,New Orleans,Marie Polyminie Pilie,"New Orleans, LA",LA,St. Charles,"Adele, Edmund, Philomene Brow","St. Charles, LA",LA,28,F,Sally Ann,Mulatto,3/6/1858,1,0,1,0.00587886,Cash and Credit,0.07287264,1500,1
1901,Unknown,Antoine A. Laforest,"Unknown, Unknown",Unknown,St. Charles,"Vitelline, Maria Vitel","St. Charles, LA",LA,40,F,Delphine,Negro,2/25/1858,1,0,1,0.005966817,Cash and Credit,0.07399896,800,1
1902,New Orleans,Ralph Pendry Wilmouth,"New Orleans, LA",LA,New Orleans,Aglae de Lamothe,"New Orleans, LA",LA,18,F,Josephine,Dark Griff,7/8/1856,1,0,1,0.00602698,Cash,0.07477,800,1
1903,New Orleans,Benjamin Levy,"New Orleans, LA",LA,New Orleans,Mary Levy,"New Orleans, LA",LA,26,M,Richard,Negro,3/15/1858,1,0,1,0.00602698,Cash,0.07477,700,1
1904,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,New Orleans,Joseph Moleon Lafferanderie,"New Orleans, LA",LA,21,F,Rosemond,Mulatto,3/12/1858,1,0,1,0.00602698,Cash,0.07477,250,1
1905,New Orleans,Juan Callejon,"New Orleans, LA",LA,New Orleans,Sophronie Claiborne,"New Orleans, LA",LA,17,M,John Andrew,Mulatto,2/27/1858,1,0,1,0.00587886,Cash and Credit,0.07287264,1200,1
1906,New Orleans,Jacob Henry Langsfield,"New Orleans, LA",LA,New Orleans,Mary Ann Hunt,"New Orleans, LA",LA,31,F,Virginie,Dark Griff,3/18/1858,1,0,1,0.00602698,Cash,0.07477,902,1
1907,New Orleans,John B. Robertson,"New Orleans, LA",LA,Columbus,James Warron Moss,"Columbus, KY",KY,22,M,Solomon,Negro,3/18/1858,2,0,2,0.006202525,Credit,0.07702264,1300,2
1908,New Orleans,Tullius A. Boulet,"New Orleans, LA",LA,Unknown,Francois J. Picantel,"Unknown, Unknown",Unknown,30,F,Emily,Negro,2/1/1858,1,1,2,0.00602698,Cash,0.07477,1500,1
1909,New Orleans,Gavino Ledda,"New Orleans, LA",LA,New Orleans,Tullius A. Boulet,"New Orleans, LA",LA,30,F,Emily,Mulatto,3/18/1858,1,1,2,0,Cash and Credit,0,1500,1
1910,New Orleans,Herald Hardy Perkins,"New Orleans, LA",LA,New Orleans,John Cochran Huey Jr.,"New Orleans, LA",LA,38,M,Andrew,Negro,3/13/1858,2,0,2,0.005849522,Cash and Credit,0.0724972,2000,1
1911,St. James,Vasseur Webre,"St. James, LA",LA,New Orleans,"Monique Arsene, Valerie Parker","New Orleans, LA",LA,26,M,Louis,Negro,3/19/1858,1,0,1,0.00602698,Cash,0.07477,1050,1
1912,Natchitoches ,Emile Sompeyrac,"Natchitoches , LA",LA,New Orleans,John B. Womack,"New Orleans, LA",LA,18,M,Henry,Negro,3/16/1858,1,0,1,0.00602698,Cash,0.07477,1300,1
1913,New Orleans,Edward A. Rawlins,"New Orleans, LA",LA,Ouachita ,Lucinda Jane McCaleb,"Ouachita , LA",LA,19,F,Louisa,Negro,3/19/1858,1,0,1,0.00602698,Cash,0.07477,1150,1
1914,New Orleans,David Bidwell,"New Orleans, LA",LA,St. Louis ,Charles G. McHatton,"St. Louis , MO",MO,10,M,Paris,Negro,3/18/1858,1,0,1,0.00602698,Cash,0.07477,600,1
1915,Unknown,Abraham Levi,"Unknown, Unknown",Unknown,New Orleans,Micajah Harris Sr.,"New Orleans, LA",LA,22,F,Frances,Light Mulatto,3/19/1858,1,0,1,0.00602698,Cash,0.07477,1200,1
1916,New Orleans,Mary A. Wiler,"New Orleans, LA",LA,New Orleans,John T. Dufour,"New Orleans, LA",LA,13,M,Daniel,Mulatto,3/20/1858,1,0,1,0.00602698,Cash,0.07477,415,1
1917,New Orleans,Joseph Henry,"New Orleans, LA",LA,Unknown,Marie Madeleine Danet,"Unknown, Unknown",Unknown,46,M,Jean Louis/ John,Negro,1/11/1858,1,0,1,0.005790818,Cash and Credit,0.07174632,1500,1
1918,Vermillion ,Treville Stelly,"Vermillion , LA",LA,New Orleans,Jonathan Means Wilson,"New Orleans, LA",LA,16,M,Heland Wortham,Brown,3/22/1858,1,0,1,0.00602698,Cash,0.07477,1200,1
1919,Unknown,Felice Darby,"Unknown, Unknown",Unknown,Unknown,Marguerite Desiree Nicaud,"Unknown, Unknown",Unknown,32,F,Annette Vaughn,Negro,3/23/1858,1,2,3,0.00602698,Cash,0.07477,1300,1
1920,New Orleans,Charles Caffin,"New Orleans, LA",LA,New Orleans,Louise Caffin,"New Orleans, LA",LA,11,M,Simon,Negro,3/23/1858,1,0,1,0.00602698,Cash,0.07477,800,1
